,addresses_roadtype_name,addresses_end_street_number,values_attribute_name,addresses_road_name,values_category,addresses_zip_code,secondary_filters_id,values_value,addresses_town,geo_epgs_4326_y,geo_epgs_4326_x,secondary_filters_name,secondary_filters_tree,addresses_district_name,geo_epgs_25831_x,addresses_start_street_number,register_id,institution_id,addresses_main_address,addresses_district_id,addresses_roadtype_id,addresses_type,addresses_neighborhood_id,_id,name,addresses_road_id,created,geo_epgs_25831_y,institution_name,modified,secondary_filters_asia_id,secondary_filters_fullpath,values_description,values_id,addresses_neighborhood_name,values_outstanding,values_attribute_id
0,,,Tel.,Plaça de Sant Iu,Telèfons,8002,55731069,932563500,Barcelona,2.17695685162379,41.38420549734736,Museus,651,Ciutat Vella,431184.0139297747,5,﻿92086001132,,True,1,,,2,1,Museu Frederic Marès,303454,1984-05-30T00:00:00,4581735.716409316,,2022-06-16T13:35:22.152864,65103002000001,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Museus,,160501,el Barri Gòtic,True,20001
1,,,Tel.,Plaça de Sant Iu,Telèfons,8002,55731072,932563500,Barcelona,2.17695685162379,41.38420549734736,Museus municipals,651,Ciutat Vella,431184.0139297747,5,﻿92086001132,,True,1,,,2,2,Museu Frederic Marès,303454,1984-05-30T00:00:00,4581735.716409316,,2022-06-16T13:35:22.152864,65103002000004,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Museus municipals,,160501,el Barri Gòtic,True,20001
2,,,Tel.,Plaça de Sant Iu,Telèfons,8002,66731068,932563500,Barcelona,2.17695685162379,41.38420549734736,WiFi BCN,651,Ciutat Vella,431184.0139297747,5,﻿92086001132,,True,1,,,2,3,Museu Frederic Marès,303454,1984-05-30T00:00:00,4581735.716409316,,2022-06-16T13:35:22.152864,65103013000000,Planol BCN >> Internet >> Punts d'accés a Internet >> WiFi BCN,,160501,el Barri Gòtic,True,20001
3,,,Tel.,Carrer de Sant Pere Més Baix,Telèfons,8003,55731068,932687360,Barcelona,2.1758076071586703,41.38696803670604,Biblioteques,651,Ciutat Vella,431090.83977256936,7,﻿92086001171,99400069663,True,1,,,4,4,Biblioteca Francesca Bonnemaison,31707,1984-05-30T00:00:00,4582043.322388524,Espai Francesca Bonnemaison,2022-06-13T19:05:20.451432,65103002000000,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Biblioteques,,160791,"Sant Pere, Santa Caterina i la Ribera",True,20001
4,,,Tel.,Carrer de Sant Pere Més Baix,Telèfons,8003,55731070,932687360,Barcelona,2.1758076071586703,41.38696803670604,Biblioteques municipals,651,Ciutat Vella,431090.83977256936,7,﻿92086001171,99400069663,True,1,,,4,5,Biblioteca Francesca Bonnemaison,31707,1984-05-30T00:00:00,4582043.322388524,Espai Francesca Bonnemaison,2022-06-13T19:05:20.451432,65103002000002,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Biblioteques municipals,,160791,"Sant Pere, Santa Caterina i la Ribera",True,20001
5,,,Tel.,Carrer de Sant Pere Més Baix,Telèfons,8003,55731073,932687360,Barcelona,2.1758076071586703,41.38696803670604,Sales d'estudi,651,Ciutat Vella,431090.83977256936,7,﻿92086001171,99400069663,True,1,,,4,6,Biblioteca Francesca Bonnemaison,31707,1984-05-30T00:00:00,4582043.322388524,Espai Francesca Bonnemaison,2022-06-13T19:05:20.451432,65103002000005,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Sales d'estudi,,160791,"Sant Pere, Santa Caterina i la Ribera",True,20001
6,,,Tel.,Passeig del Migdia,Telèfons,8038,55731068,932890611,Barcelona,2.1610174309699697,41.36201209441255,Biblioteques,651,Sants-Montjuïc,429827.4326291276,187,﻿92086000093,92086000090,True,3,,,11,7,Biblioteca,700690,1986-05-16T00:00:00,4579284.624059787,Institut Botànic de Barcelona,2021-12-13T09:56:50.079090,65103002000000,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Biblioteques,,159743,el Poble-sec,True,20001
7,,,Tel.,Passeig del Migdia,Telèfons,8038,55731070,932890611,Barcelona,2.1610174309699697,41.36201209441255,Biblioteques municipals,651,Sants-Montjuïc,429827.4326291276,187,﻿92086000093,92086000090,True,3,,,11,8,Biblioteca,700690,1986-05-16T00:00:00,4579284.624059787,Institut Botànic de Barcelona,2021-12-13T09:56:50.079090,65103002000002,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Biblioteques municipals,,159743,el Poble-sec,True,20001
8,,,Tel.,Av Diagonal,Telèfons,8034,55731068,934034734,BARCELONA,2.114967953157307,41.385692138169475,Biblioteques,651,Les Corts,426002.6552524405,690,﻿92086002014,92086002012,True,4,,,21,9,CRAI - Biblioteca de Recerca Fabià Estapé,144601,1986-05-16T00:00:00,4581951.840205859,Facultat d'Economia i Empresa - UB,2022-07-11T12:59:05.999870,65103002000000,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Biblioteques,,160101,Pedralbes,True,20001
9,,,Tel.,Av Diagonal,Telèfons,8034,55731073,934034734,BARCELONA,2.114967953157307,41.385692138169475,Sales d'estudi,651,Les Corts,426002.6552524405,690,﻿92086002014,92086002012,True,4,,,21,10,CRAI - Biblioteca de Recerca Fabià Estapé,144601,1986-05-16T00:00:00,4581951.840205859,Facultat d'Economia i Empresa - UB,2022-07-11T12:59:05.999870,65103002000005,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Sales d'estudi,,160101,Pedralbes,True,20001
10,,,Tel.,Pg Mollerussa,Telèfons,8030,55731068,934243707,BARCELONA,2.2070013035465075,41.43907565411945,Biblioteques,651,Sant Andreu,433751.8727718292,71,﻿92086000116,92086000114,True,9,,,59,11,Biblioteca,214900,1986-05-20T00:00:00,4587803.912756724,Institut Rubió i Tudurí,2022-05-05T12:02:19.827821,65103002000000,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Biblioteques,,159001,el Bon Pastor,True,20001
11,,,Tel.,Pg Mollerussa,Telèfons,8030,55731070,934243707,BARCELONA,2.2070013035465075,41.43907565411945,Biblioteques municipals,651,Sant Andreu,433751.8727718292,71,﻿92086000116,92086000114,True,9,,,59,12,Biblioteca,214900,1986-05-20T00:00:00,4587803.912756724,Institut Rubió i Tudurí,2022-05-05T12:02:19.827821,65103002000002,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Biblioteques municipals,,159001,el Bon Pastor,True,20001
12,,,Tel.,Av Diagonal,Telèfons,8028,55731068,934011862,BARCELONA,2.113370660627247,41.384423505592665,Biblioteques,651,Les Corts,425867.66359538154,649,﻿92086002053,92086002050,True,4,,,20,13,Arxiu i Biblioteca,144601,1985-04-18T00:00:00,4581812.363537365,Càtedra Gaudí - ETSAB - UPC,2021-03-03T22:14:53.760759,65103002000000,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Biblioteques,,160677,la Maternitat i Sant Ramon,True,20001
13,,,Tel.,C Encarnació,Telèfons,8025,55731068,932853454,BARCELONA,2.1642961429898806,41.409286670795964,Biblioteques,651,Gràcia,430152.2803797447,131,﻿92086003162,92086003157,True,6,,,32,14,Biblioteca,109203,1986-06-02T00:00:00,4584530.325936671,Unió Excursionista de Catalunya - Gràcia,2021-03-03T22:15:32.540411,65103002000000,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Biblioteques,,160364,el Camp d'en Grassot i Gràcia Nova,True,20001
14,,,Tel.,C Sant Antoni Maria Claret,Telèfons,8025,55731068,932919203,BARCELONA,2.1757600481895056,41.41241647123583,Biblioteques,651,Horta-Guinardó,431113.7429716268,167,﻿92086008874,92086003435,True,7,,,35,15,Biblioteca Cambó,297001,1989-07-07T00:00:00,4584868.611835484,Hospital de la Santa Creu i Sant Pau,2018-07-26T14:29:32,65103002000000,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Biblioteques,,161725,el Guinardó,True,20001
15,,,Tel.,C Paradís,Telèfons,8002,55731068,933152311,BARCELONA,2.1771900095267975,41.38340569275951,Biblioteques,651,Ciutat Vella,431202.6657666449,10,﻿96352155944,75990096937,True,1,,,2,16,Biblioteca,244708,1996-12-17T00:00:00,4581646.73828147,Centre Excursionista de Catalunya - Club Alpí Català,2021-03-03T22:15:45.479629,65103002000000,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Biblioteques,,196161,el Barri Gòtic,True,20001
16,,,Tel.,Carrer del Segre,Telèfons,8030,55731068,933600550,Barcelona,2.190888481599359,41.43451246069436,Biblioteques,651,Sant Andreu,432401.0409789354,24,﻿99400019598,,True,9,,,60,17,Biblioteca Ignasi Iglésias - Can Fabra,322007,2002-09-26T13:17:26,4587309.766303442,,2022-07-06T15:13:54.741336,65103002000000,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Biblioteques,,205897,Sant Andreu,True,20001
17,,,Tel.,Carrer del Segre,Telèfons,8030,55731070,933600550,Barcelona,2.190888481599359,41.43451246069436,Biblioteques municipals,651,Sant Andreu,432401.0409789354,24,﻿99400019598,,True,9,,,60,18,Biblioteca Ignasi Iglésias - Can Fabra,322007,2002-09-26T13:17:26,4587309.766303442,,2022-07-06T15:13:54.741336,65103002000002,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Biblioteques municipals,,205897,Sant Andreu,True,20001
18,,,Tel.,Carrer del Segre,Telèfons,8030,55731073,933600550,Barcelona,2.190888481599359,41.43451246069436,Sales d'estudi,651,Sant Andreu,432401.0409789354,24,﻿99400019598,,True,9,,,60,19,Biblioteca Ignasi Iglésias - Can Fabra,322007,2002-09-26T13:17:26,4587309.766303442,,2022-07-06T15:13:54.741336,65103002000005,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Sales d'estudi,,205897,Sant Andreu,True,20001
19,,,Tel.,Avinguda de les Drassanes,Telèfons,8001,55731069,933429920,Barcelona,2.176059209800324,41.37598140054482,Museus,651,Ciutat Vella,431100.2799306433,1,﻿92086000438,,True,1,,,1,20,Museu Marítim de Barcelona,140203,1984-05-30T00:00:00,4580823.404296844,,2022-06-29T12:21:52.751385,65103002000001,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Museus,,159280,el Raval,True,20001
20,,,Tel.,Avinguda de les Drassanes,Telèfons,8001,55731072,933429920,Barcelona,2.176059209800324,41.37598140054482,Museus municipals,651,Ciutat Vella,431100.2799306433,1,﻿92086000438,,True,1,,,1,21,Museu Marítim de Barcelona,140203,1984-05-30T00:00:00,4580823.404296844,,2022-06-29T12:21:52.751385,65103002000004,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Museus municipals,,159280,el Raval,True,20001
21,,,Tel.,Arc del Teatre,Telèfons,8001,55731068,933292458,BARCELONA,2.1735298031024537,41.3771228877695,Biblioteques,651,Ciutat Vella,430889.9719492806,24,﻿92086000450,92086000446,True,1,,,1,22,Biblioteca,21306,1988-12-02T00:00:00,4580952.143997206,Escola Oficial d'Idiomes Barcelona - Drassanes,2018-07-26T14:29:29,65103002000000,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Biblioteques,,159283,el Raval,True,20001
22,,,Tel.,Av Diagonal,Telèfons,8028,55731068,934021321,BARCELONA,2.1152495646604175,41.38489994951897,Biblioteques,651,Les Corts,426025.30305167846,647,﻿92086002010,92086002009,True,4,,,20,23,CRAI - Biblioteca de Física i Química,144601,1986-05-21T00:00:00,4581863.652071393,Facultat de Física - UB,2022-07-11T13:13:40.770007,65103002000000,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Biblioteques,,160988,la Maternitat i Sant Ramon,True,20001
