,addresses_roadtype_name,addresses_end_street_number,values_attribute_name,addresses_road_name,values_category,addresses_zip_code,secondary_filters_id,values_value,addresses_town,geo_epgs_4326_y,geo_epgs_4326_x,secondary_filters_name,secondary_filters_tree,addresses_district_name,geo_epgs_25831_x,addresses_start_street_number,register_id,institution_id,addresses_main_address,addresses_district_id,addresses_roadtype_id,addresses_type,addresses_neighborhood_id,_id,name,addresses_road_id,created,geo_epgs_25831_y,institution_name,modified,secondary_filters_asia_id,secondary_filters_fullpath,values_description,values_id,addresses_neighborhood_name,values_outstanding,values_attribute_id
13,,365,Tel.,Carrer de la Mare de Déu de Port,Telèfons,8038,,653 779 218,Barcelona,2.1393802899149468,41.36296925467551,,,Sants-Montjuïc,428018.738,363,﻿99400686192,,True,3,,,13,14,Associació Esportiva Long School,230601,2022-02-17T13:12:59.909110,4579408.625,,2022-02-17T13:13:21.885329,,,,442780,la Marina de Port,False,20001
14,,,,C Rosselló,,8029,57732077,,BARCELONA,2.1457298000042595,41.38542222450257,Altres esports,651,Eixample,428574.3762652824,63,﻿97206144412,92086012469,True,2,,,9,15,Taules Ping-Pong,289105,1997-07-25T00:00:00,4581896.063303266,Jardins de Montserrat,2018-06-01T13:21:32,65103004001009,Planol BCN >> Esports >> Esports individuals >> Altres esports,,,la Nova Esquerra de l'Eixample,,
15,,,,C Rosselló,,8029,57732075,,BARCELONA,2.1457298000042595,41.38542222450257,Tennis taula,651,Eixample,428574.3762652824,63,﻿97206144412,92086012469,True,2,,,9,16,Taules Ping-Pong,289105,1997-07-25T00:00:00,4581896.063303266,Jardins de Montserrat,2018-06-01T13:21:32,65103004001007,Planol BCN >> Esports >> Esports individuals >> Tennis taula,,,la Nova Esquerra de l'Eixample,,
16,,,,C Rosselló,,8029,57345754,,BARCELONA,2.1457298000042595,41.38542222450257,Instal·lacions esportives,651,Eixample,428574.3762652824,63,﻿97206144412,92086012469,True,2,,,9,17,Taules Ping-Pong,289105,1997-07-25T00:00:00,4581896.063303266,Jardins de Montserrat,2018-06-01T13:21:32,65102004002,Planol BCN >> Esports >> Instal·lacions esportives,,,la Nova Esquerra de l'Eixample,,
17,,,,C Rosselló,,8029,57733069,,BARCELONA,2.1457298000042595,41.38542222450257,Zones de joc,651,Eixample,428574.3762652824,63,﻿97206144412,92086012469,True,2,,,9,18,Taules Ping-Pong,289105,1997-07-25T00:00:00,4581896.063303266,Jardins de Montserrat,2018-06-01T13:21:32,65103004002001,Planol BCN >> Esports >> Instal·lacions esportives >> Zones de joc,,,la Nova Esquerra de l'Eixample,,
18,,,No tenen telèfon,Juan de Mena,Telèfons,8032,57732077,-,BARCELONA,2.1483932883821786,41.431242318297365,Altres esports,651,Horta-Guinardó,428847.085539423,2,﻿97209125417,97209125302,True,7,,,41,19,Taules Ping-Pong,172709,1997-07-28T00:00:00,4586980.769780192,Parc de la Vall d'Hebron,2001-08-16T00:00:00,65103004001009,Planol BCN >> Esports >> Esports individuals >> Altres esports,,198087,la Vall d'Hebron,True,100050
19,,,No tenen telèfon,Juan de Mena,Telèfons,8032,57732075,-,BARCELONA,2.1483932883821786,41.431242318297365,Tennis taula,651,Horta-Guinardó,428847.085539423,2,﻿97209125417,97209125302,True,7,,,41,20,Taules Ping-Pong,172709,1997-07-28T00:00:00,4586980.769780192,Parc de la Vall d'Hebron,2001-08-16T00:00:00,65103004001007,Planol BCN >> Esports >> Esports individuals >> Tennis taula,,198087,la Vall d'Hebron,True,100050
20,,,No tenen telèfon,Juan de Mena,Telèfons,8032,57345754,-,BARCELONA,2.1483932883821786,41.431242318297365,Instal·lacions esportives,651,Horta-Guinardó,428847.085539423,2,﻿97209125417,97209125302,True,7,,,41,21,Taules Ping-Pong,172709,1997-07-28T00:00:00,4586980.769780192,Parc de la Vall d'Hebron,2001-08-16T00:00:00,65102004002,Planol BCN >> Esports >> Instal·lacions esportives,,198087,la Vall d'Hebron,True,100050
21,,,No tenen telèfon,Juan de Mena,Telèfons,8032,57733069,-,BARCELONA,2.1483932883821786,41.431242318297365,Zones de joc,651,Horta-Guinardó,428847.085539423,2,﻿97209125417,97209125302,True,7,,,41,22,Taules Ping-Pong,172709,1997-07-28T00:00:00,4586980.769780192,Parc de la Vall d'Hebron,2001-08-16T00:00:00,65103004002001,Planol BCN >> Esports >> Instal·lacions esportives >> Zones de joc,,198087,la Vall d'Hebron,True,100050
22,,,No tenen telèfon,Pl Sant Jordi,Telèfons,8004,57732077,-,BARCELONA,2.1447064197680485,41.36694812492149,Altres esports,651,Sants-Montjuïc,428468.5717297448,9999,﻿97209135049,,True,3,,,11,23,Taules Ping-Pong Pl. Sant Jordi,304300,1997-07-28T00:00:00,4579845.943293326,,2001-08-19T00:00:00,65103004001009,Planol BCN >> Esports >> Esports individuals >> Altres esports,,198091,el Poble-sec,True,100050
23,,,No tenen telèfon,Pl Sant Jordi,Telèfons,8004,57732075,-,BARCELONA,2.1447064197680485,41.36694812492149,Tennis taula,651,Sants-Montjuïc,428468.5717297448,9999,﻿97209135049,,True,3,,,11,24,Taules Ping-Pong Pl. Sant Jordi,304300,1997-07-28T00:00:00,4579845.943293326,,2001-08-19T00:00:00,65103004001007,Planol BCN >> Esports >> Esports individuals >> Tennis taula,,198091,el Poble-sec,True,100050
24,,,No tenen telèfon,Pl Sant Jordi,Telèfons,8004,57345754,-,BARCELONA,2.1447064197680485,41.36694812492149,Instal·lacions esportives,651,Sants-Montjuïc,428468.5717297448,9999,﻿97209135049,,True,3,,,11,25,Taules Ping-Pong Pl. Sant Jordi,304300,1997-07-28T00:00:00,4579845.943293326,,2001-08-19T00:00:00,65102004002,Planol BCN >> Esports >> Instal·lacions esportives,,198091,el Poble-sec,True,100050
25,,,No tenen telèfon,Pl Sant Jordi,Telèfons,8004,57733069,-,BARCELONA,2.1447064197680485,41.36694812492149,Zones de joc,651,Sants-Montjuïc,428468.5717297448,9999,﻿97209135049,,True,3,,,11,26,Taules Ping-Pong Pl. Sant Jordi,304300,1997-07-28T00:00:00,4579845.943293326,,2001-08-19T00:00:00,65103004002001,Planol BCN >> Esports >> Instal·lacions esportives >> Zones de joc,,198091,el Poble-sec,True,100050
26,,,No tenen telèfon,Foneria,Telèfons,8038,57732077,-,BARCELONA,2.139615634878941,41.36023619391138,Altres esports,651,Sants-Montjuïc,428035.41110165603,34,﻿97209140232,,True,3,,,13,27,Taules Ping-Pong Pl. Marina de Sants,137300,1997-07-28T00:00:00,4579105.010437137,,2001-08-19T00:00:00,65103004001009,Planol BCN >> Esports >> Esports individuals >> Altres esports,,198094,la Marina de Port,True,100050
27,,,No tenen telèfon,Foneria,Telèfons,8038,57732075,-,BARCELONA,2.139615634878941,41.36023619391138,Tennis taula,651,Sants-Montjuïc,428035.41110165603,34,﻿97209140232,,True,3,,,13,28,Taules Ping-Pong Pl. Marina de Sants,137300,1997-07-28T00:00:00,4579105.010437137,,2001-08-19T00:00:00,65103004001007,Planol BCN >> Esports >> Esports individuals >> Tennis taula,,198094,la Marina de Port,True,100050
28,,,No tenen telèfon,Foneria,Telèfons,8038,57345754,-,BARCELONA,2.139615634878941,41.36023619391138,Instal·lacions esportives,651,Sants-Montjuïc,428035.41110165603,34,﻿97209140232,,True,3,,,13,29,Taules Ping-Pong Pl. Marina de Sants,137300,1997-07-28T00:00:00,4579105.010437137,,2001-08-19T00:00:00,65102004002,Planol BCN >> Esports >> Instal·lacions esportives,,198094,la Marina de Port,True,100050
29,,,No tenen telèfon,Foneria,Telèfons,8038,57733069,-,BARCELONA,2.139615634878941,41.36023619391138,Zones de joc,651,Sants-Montjuïc,428035.41110165603,34,﻿97209140232,,True,3,,,13,30,Taules Ping-Pong Pl. Marina de Sants,137300,1997-07-28T00:00:00,4579105.010437137,,2001-08-19T00:00:00,65103004002001,Planol BCN >> Esports >> Instal·lacions esportives >> Zones de joc,,198094,la Marina de Port,True,100050
30,,,No tenen telèfon,Pl Sant Cristòfol,Telèfons,8038,57732077,-,BARCELONA,2.1369872391280644,41.35922589012574,Altres esports,651,Sants-Montjuïc,427814.44727506844,1,﻿97209140653,,True,3,,,13,31,Taules Ping-Pong Jardins Sant Cristòfol,298810,1997-07-28T00:00:00,4578995.033464155,,2005-04-15T13:46:39,65103004001009,Planol BCN >> Esports >> Esports individuals >> Altres esports,,198095,la Marina de Port,True,100050
31,,,No tenen telèfon,Pl Sant Cristòfol,Telèfons,8038,57732075,-,BARCELONA,2.1369872391280644,41.35922589012574,Tennis taula,651,Sants-Montjuïc,427814.44727506844,1,﻿97209140653,,True,3,,,13,32,Taules Ping-Pong Jardins Sant Cristòfol,298810,1997-07-28T00:00:00,4578995.033464155,,2005-04-15T13:46:39,65103004001007,Planol BCN >> Esports >> Esports individuals >> Tennis taula,,198095,la Marina de Port,True,100050
32,,,No tenen telèfon,Pl Sant Cristòfol,Telèfons,8038,57345754,-,BARCELONA,2.1369872391280644,41.35922589012574,Instal·lacions esportives,651,Sants-Montjuïc,427814.44727506844,1,﻿97209140653,,True,3,,,13,33,Taules Ping-Pong Jardins Sant Cristòfol,298810,1997-07-28T00:00:00,4578995.033464155,,2005-04-15T13:46:39,65102004002,Planol BCN >> Esports >> Instal·lacions esportives,,198095,la Marina de Port,True,100050
33,,,No tenen telèfon,Pl Sant Cristòfol,Telèfons,8038,57733069,-,BARCELONA,2.1369872391280644,41.35922589012574,Zones de joc,651,Sants-Montjuïc,427814.44727506844,1,﻿97209140653,,True,3,,,13,34,Taules Ping-Pong Jardins Sant Cristòfol,298810,1997-07-28T00:00:00,4578995.033464155,,2005-04-15T13:46:39,65103004002001,Planol BCN >> Esports >> Instal·lacions esportives >> Zones de joc,,198095,la Marina de Port,True,100050
34,,,No tenen telèfon,Vallespir,Telèfons,8014,57732077,-,BARCELONA,2.1352954617555495,41.38195858315028,Altres esports,651,Les Corts,427698.11486413557,113,﻿97210085403,92086012472,True,4,,,19,35,Taules Ping-Pong,352904,1997-07-29T00:00:00,4581520.187785196,Jardins de Magalí,2019-06-25T11:14:50,65103004001009,Planol BCN >> Esports >> Esports individuals >> Altres esports,,198114,les Corts,True,100050
35,,,No tenen telèfon,Vallespir,Telèfons,8014,57732075,-,BARCELONA,2.1352954617555495,41.38195858315028,Tennis taula,651,Les Corts,427698.11486413557,113,﻿97210085403,92086012472,True,4,,,19,36,Taules Ping-Pong,352904,1997-07-29T00:00:00,4581520.187785196,Jardins de Magalí,2019-06-25T11:14:50,65103004001007,Planol BCN >> Esports >> Esports individuals >> Tennis taula,,198114,les Corts,True,100050
36,,,No tenen telèfon,Vallespir,Telèfons,8014,57345754,-,BARCELONA,2.1352954617555495,41.38195858315028,Instal·lacions esportives,651,Les Corts,427698.11486413557,113,﻿97210085403,92086012472,True,4,,,19,37,Taules Ping-Pong,352904,1997-07-29T00:00:00,4581520.187785196,Jardins de Magalí,2019-06-25T11:14:50,65102004002,Planol BCN >> Esports >> Instal·lacions esportives,,198114,les Corts,True,100050
37,,,No tenen telèfon,Vallespir,Telèfons,8014,57733069,-,BARCELONA,2.1352954617555495,41.38195858315028,Zones de joc,651,Les Corts,427698.11486413557,113,﻿97210085403,92086012472,True,4,,,19,38,Taules Ping-Pong,352904,1997-07-29T00:00:00,4581520.187785196,Jardins de Magalí,2019-06-25T11:14:50,65103004002001,Planol BCN >> Esports >> Instal·lacions esportives >> Zones de joc,,198114,les Corts,True,100050
38,,245,,Carrer de la Marina,,8013,,,Barcelona,2.1760050756820695,41.40315833951162,,,Eixample,431124.444,245,﻿99400167330,,True,2,,,6,39,Associació de Patinadors de Barcelona: Patinar- Bcn,197302,2006-09-14T11:33:23,4583840.59,,2022-05-10T12:54:04.184819,,,,,la Sagrada Família,,
39,,,Tel.,C Nàpols,Telèfons,8018,,680119093,BARCELONA,2.184723530253111,41.39125203882389,,,Sant Martí,431840.76438791055,19,﻿99400173170,,True,10,,,66,40,Club de Bitlles Sagrada Família,225500,2006-12-01T18:35:28,4582511.873968644,,2015-01-08T13:09:36,,,,217165,el Parc i la Llacuna del Poblenou,True,20001
40,,,Tel.,C Cros,Telèfons,8014,,934210150,BARCELONA,2.137961190015247,41.37473736169833,,,Sants-Montjuïc,427913.0369469215,6,﻿97332112100,,True,3,,,18,41,Club de Basquet Institució Montserrat,94401,1997-11-28T00:00:00,4580716.278677912,,2021-03-03T22:15:46.516670,,,,199899,Sants,True,20001
41,,,Tel.,Rda Sant Pau,Telèfons,8001,57732077,934431626,BARCELONA,2.165271922570082,41.37730695718394,Altres esports,651,Ciutat Vella,430199.632656417,46,﻿97335094923,92168176899,True,1,,,1,42,Sala Poliesportiva,308709,1997-12-01T00:00:00,4580979.196591294,Sant Pau Sport Club,2001-08-19T00:00:00,65103004001009,Planol BCN >> Esports >> Esports individuals >> Altres esports,,199378,el Raval,True,20001
42,,,Tel.,C Agricultura,Telèfons,8020,,933050005,BARCELONA,2.2020207794886266,41.41773642679194,,,Sant Martí,433313.9564896275,238,﻿99400105178,,True,10,,,72,50,Associació Escola de Natació Júpiter Sant Martí,3406,2005-02-14T11:30:24,4585438.673718891,,2022-06-16T17:32:29.920468,,,,212686,Sant Martí de Provençals,True,20001
43,,,Tel.,Rda Sant Pau,Telèfons,8001,57732068,934431626,BARCELONA,2.165271922570082,41.37730695718394,Arts marcials,651,Ciutat Vella,430199.632656417,46,﻿97335094923,92168176899,True,1,,,1,43,Sala Poliesportiva,308709,1997-12-01T00:00:00,4580979.196591294,Sant Pau Sport Club,2001-08-19T00:00:00,65103004001000,Planol BCN >> Esports >> Esports individuals >> Arts marcials,,199378,el Raval,True,20001
44,,,Tel.,Rda Sant Pau,Telèfons,8001,57732071,934431626,BARCELONA,2.165271922570082,41.37730695718394,Fitness,651,Ciutat Vella,430199.632656417,46,﻿97335094923,92168176899,True,1,,,1,44,Sala Poliesportiva,308709,1997-12-01T00:00:00,4580979.196591294,Sant Pau Sport Club,2001-08-19T00:00:00,65103004001003,Planol BCN >> Esports >> Esports individuals >> Fitness,,199378,el Raval,True,20001
45,,,Tel.,Rda Sant Pau,Telèfons,8001,57732072,934431626,BARCELONA,2.165271922570082,41.37730695718394,Gimnàstica,651,Ciutat Vella,430199.632656417,46,﻿97335094923,92168176899,True,1,,,1,45,Sala Poliesportiva,308709,1997-12-01T00:00:00,4580979.196591294,Sant Pau Sport Club,2001-08-19T00:00:00,65103004001004,Planol BCN >> Esports >> Esports individuals >> Gimnàstica,,199378,el Raval,True,20001
46,,,Tel.,Rda Sant Pau,Telèfons,8001,57345754,934431626,BARCELONA,2.165271922570082,41.37730695718394,Instal·lacions esportives,651,Ciutat Vella,430199.632656417,46,﻿97335094923,92168176899,True,1,,,1,46,Sala Poliesportiva,308709,1997-12-01T00:00:00,4580979.196591294,Sant Pau Sport Club,2001-08-19T00:00:00,65102004002,Planol BCN >> Esports >> Instal·lacions esportives,,199378,el Raval,True,20001
47,,,,C Arquitecte Sert,,8005,57732077,,BARCELONA,2.200424754688693,41.38992843688465,Altres esports,651,Sant Martí,433152.08267445443,1,﻿99400099221,,True,10,,,67,47,Circuit  Esportiu Passeig Marítim,700664,2004-11-09T14:28:36,4582352.697783518,,2021-03-03T22:16:05.039090,65103004001009,Planol BCN >> Esports >> Esports individuals >> Altres esports,,,la Vila Olímpica del Poblenou,,
48,,,,C Arquitecte Sert,,8005,57732071,,BARCELONA,2.200424754688693,41.38992843688465,Fitness,651,Sant Martí,433152.08267445443,1,﻿99400099221,,True,10,,,67,48,Circuit  Esportiu Passeig Marítim,700664,2004-11-09T14:28:36,4582352.697783518,,2021-03-03T22:16:05.039090,65103004001003,Planol BCN >> Esports >> Esports individuals >> Fitness,,,la Vila Olímpica del Poblenou,,
49,,,,C Arquitecte Sert,,8005,57345754,,BARCELONA,2.200424754688693,41.38992843688465,Instal·lacions esportives,651,Sant Martí,433152.08267445443,1,﻿99400099221,,True,10,,,67,49,Circuit  Esportiu Passeig Marítim,700664,2004-11-09T14:28:36,4582352.697783518,,2021-03-03T22:16:05.039090,65102004002,Planol BCN >> Esports >> Instal·lacions esportives,,,la Vila Olímpica del Poblenou,,
50,,,Tel.,C Cartagena,Telèfons,8013,57732077,934350566,BARCELONA,2.179320759601953,41.40729090540174,Altres esports,651,Eixample,431405.9422502555,231,﻿98301132224,75990492186,True,2,,,6,51,Piscines Cobertes,68900,1998-10-28T00:00:00,4584296.751470833,Centre Esportiu Municipal Sagrada Família,2021-03-03T22:15:48.316910,65103004001009,Planol BCN >> Esports >> Esports individuals >> Altres esports,,200782,la Sagrada Família,True,20001
51,,,Tel.,C Cartagena,Telèfons,8013,57732073,934350566,BARCELONA,2.179320759601953,41.40729090540174,Natació,651,Eixample,431405.9422502555,231,﻿98301132224,75990492186,True,2,,,6,52,Piscines Cobertes,68900,1998-10-28T00:00:00,4584296.751470833,Centre Esportiu Municipal Sagrada Família,2021-03-03T22:15:48.316910,65103004001005,Planol BCN >> Esports >> Esports individuals >> Natació,,200782,la Sagrada Família,True,20001
52,,,Tel.,C Cartagena,Telèfons,8013,57345754,934350566,BARCELONA,2.179320759601953,41.40729090540174,Instal·lacions esportives,651,Eixample,431405.9422502555,231,﻿98301132224,75990492186,True,2,,,6,53,Piscines Cobertes,68900,1998-10-28T00:00:00,4584296.751470833,Centre Esportiu Municipal Sagrada Família,2021-03-03T22:15:48.316910,65102004002,Planol BCN >> Esports >> Instal·lacions esportives,,200782,la Sagrada Família,True,20001
53,,,Tel.,Concepción Arenal,Telèfons,8027,57732077,933408607,BARCELONA,2.183776599210272,41.426459333804104,Altres esports,651,Sant Andreu,431798.4300072369,151,﻿98119122255,98119121826,True,9,,,62,54,Rocòdrom,86108,1998-04-29T00:00:00,4586421.291839612,Gimrock,2006-07-07T11:19:46,65103004001009,Planol BCN >> Esports >> Esports individuals >> Altres esports,,200424,el Congrés i els Indians,True,20001
54,,,Tel.,Concepción Arenal,Telèfons,8027,57345754,933408607,BARCELONA,2.183776599210272,41.426459333804104,Instal·lacions esportives,651,Sant Andreu,431798.4300072369,151,﻿98119122255,98119121826,True,9,,,62,55,Rocòdrom,86108,1998-04-29T00:00:00,4586421.291839612,Gimrock,2006-07-07T11:19:46,65102004002,Planol BCN >> Esports >> Instal·lacions esportives,,200424,el Congrés i els Indians,True,20001
55,,,,C Cresques,,8030,57732077,,BARCELONA,2.203483252224888,41.43380562652724,Altres esports,651,Sant Andreu,433452.58479108475,40,﻿99400140371,,True,9,,,59,56,Pistes de Petanca Parc de Cresques,700051,2005-08-09T09:32:21,4587221.536371449,,2005-08-09T09:32:42,65103004001009,Planol BCN >> Esports >> Esports individuals >> Altres esports,,,el Bon Pastor,,
56,,,,C Cresques,,8030,57345754,,BARCELONA,2.203483252224888,41.43380562652724,Instal·lacions esportives,651,Sant Andreu,433452.58479108475,40,﻿99400140371,,True,9,,,59,57,Pistes de Petanca Parc de Cresques,700051,2005-08-09T09:32:21,4587221.536371449,,2005-08-09T09:32:42,65102004002,Planol BCN >> Esports >> Instal·lacions esportives,,,el Bon Pastor,,
57,,52,Tel.,Carrer de Roger,Telèfons,8028,57731068,93 566 30 23,Barcelona,2.128501360543737,41.377410421548745,Bàsquet,651,Sants-Montjuïc,427124.94613769,52,﻿99400677457,,True,3,,,17,58,Poliesportiu La Sagi,286402,2021-10-05T11:11:55.982558,4581020.94832413,,2022-03-23T13:26:16.760210,65103004000000,Planol BCN >> Esports >> Esports d'equip >> Bàsquet,,427506,Sants - Badal,True,20001
58,,52,Tel.,Carrer de Roger,Telèfons,8028,57731075,93 566 30 23,Barcelona,2.128501360543737,41.377410421548745,Handbol,651,Sants-Montjuïc,427124.94613769,52,﻿99400677457,,True,3,,,17,59,Poliesportiu La Sagi,286402,2021-10-05T11:11:55.982558,4581020.94832413,,2022-03-23T13:26:16.760210,65103004000007,Planol BCN >> Esports >> Esports d'equip >> Handbol,,427506,Sants - Badal,True,20001
59,,52,Tel.,Carrer de Roger,Telèfons,8028,57731074,93 566 30 23,Barcelona,2.128501360543737,41.377410421548745,Voleibol,651,Sants-Montjuïc,427124.94613769,52,﻿99400677457,,True,3,,,17,60,Poliesportiu La Sagi,286402,2021-10-05T11:11:55.982558,4581020.94832413,,2022-03-23T13:26:16.760210,65103004000006,Planol BCN >> Esports >> Esports d'equip >> Voleibol,,427506,Sants - Badal,True,20001
60,,52,Tel.,Carrer de Roger,Telèfons,8028,57732077,93 566 30 23,Barcelona,2.128501360543737,41.377410421548745,Altres esports,651,Sants-Montjuïc,427124.94613769,52,﻿99400677457,,True,3,,,17,61,Poliesportiu La Sagi,286402,2021-10-05T11:11:55.982558,4581020.94832413,,2022-03-23T13:26:16.760210,65103004001009,Planol BCN >> Esports >> Esports individuals >> Altres esports,,427506,Sants - Badal,True,20001
61,,52,Tel.,Carrer de Roger,Telèfons,8028,57732072,93 566 30 23,Barcelona,2.128501360543737,41.377410421548745,Gimnàstica,651,Sants-Montjuïc,427124.94613769,52,﻿99400677457,,True,3,,,17,62,Poliesportiu La Sagi,286402,2021-10-05T11:11:55.982558,4581020.94832413,,2022-03-23T13:26:16.760210,65103004001004,Planol BCN >> Esports >> Esports individuals >> Gimnàstica,,427506,Sants - Badal,True,20001
62,,52,Tel.,Carrer de Roger,Telèfons,8028,57345754,93 566 30 23,Barcelona,2.128501360543737,41.377410421548745,Instal·lacions esportives,651,Sants-Montjuïc,427124.94613769,52,﻿99400677457,,True,3,,,17,63,Poliesportiu La Sagi,286402,2021-10-05T11:11:55.982558,4581020.94832413,,2022-03-23T13:26:16.760210,65102004002,Planol BCN >> Esports >> Instal·lacions esportives,,427506,Sants - Badal,True,20001
